date,close
2000-07-31,1.6995916366577148
2000-08-01,1.6516751050949097
2000-08-02,1.6883386373519897
2000-08-03,1.6930575370788574
2000-08-04,1.6879761219024658
2000-08-07,1.7264548540115356
2000-08-08,1.6680108308792114
2000-08-09,1.6353397369384766
2000-08-10,1.7968778610229492
2000-08-11,1.8113982677459717
2000-08-14,1.8077678680419922
2000-08-15,1.829547643661499
2000-08-16,1.851328730583191
2000-08-17,1.9239294528961182
2000-08-18,1.887265920639038
2000-08-21,1.8495128154754639
2000-08-22,1.8694785833358765
2000-08-23,1.9126765727996826
2000-08-24,1.9057793617248535
2000-08-25,1.9420788288116455
2000-08-28,1.9203001260757446
2000-08-29,1.97475004196167
2000-08-30,2.0509815216064453
2000-08-31,2.0001609325408936
2000-09-01,2.0146803855895996
2000-09-04,2.0016121864318848
2000-09-05,1.989633560180664
2000-09-06,2.065502166748047
2000-09-07,2.065502166748047
2000-09-08,2.0509815216064453
2000-09-11,2.0909128189086914
2000-09-12,2.0549745559692383
2000-09-13,2.0328309535980225
2000-09-14,1.9566001892089844
2000-09-15,1.9812846183776855
2000-09-18,1.9235666990280151
2000-09-19,1.9112247228622437
2000-09-20,1.9420788288116455
2000-09-21,1.8912593126296997
2000-09-22,1.8694785833358765
2000-09-25,1.887628436088562
2000-09-26,1.9348195791244507
2000-09-27,1.931189775466919
2000-09-28,1.9203001260757446
2000-09-29,1.9021494388580322
2000-10-02,1.8948888778686523
2000-10-03,1.9025121927261353
2000-10-04,1.9239294528961182
2000-10-05,1.9239294528961182
2000-10-06,1.8803684711456299
2000-10-09,1.8839998245239258
2000-10-10,1.9184846878051758
2000-10-11,1.9239294528961182
2000-10-12,1.9239294528961182
2000-10-13,1.9471616744995117
2000-10-16,1.8767385482788086
2000-10-17,1.7968778610229492
2000-10-18,1.8150273561477661
2000-10-19,1.8444315195083618
2000-10-20,1.8150273561477661
2000-10-23,1.7406113147735596
2000-10-24,1.7406113147735596
2000-10-25,1.6625654697418213
2000-10-26,1.7750972509384155
2000-10-27,1.7921581268310547
2000-10-30,1.8408002853393555
2000-10-31,1.8382594585418701
2000-11-01,1.8578624725341797
2000-11-02,1.8578624725341797
2000-11-03,1.8186583518981934
2000-11-06,1.8582252264022827
2000-11-07,1.8948888778686523
2000-11-08,1.8694785833358765
2000-11-09,1.8150273561477661
2000-11-10,1.8204725980758667
2000-11-13,1.844068169593811
2000-11-14,1.844068169593811
2000-11-15,1.844068169593811
2000-11-16,1.887628436088562
2000-11-17,1.887628436088562
2000-11-20,1.873471736907959
2000-11-21,1.8967039585113525
2000-11-22,1.8912593126296997
2000-11-23,1.851328730583191
2000-11-24,1.8335416316986084
2000-11-27,1.778727650642395
2000-11-28,1.7569472789764404
2000-11-29,1.7562214136123657
2000-11-30,1.7206465005874634
2000-12-01,1.7133866548538208
2000-12-04,1.7097561359405518
2000-12-05,1.7395225763320923
2000-12-06,1.619004726409912
2000-12-07,1.6389702558517456
2000-12-08,1.6516751050949097
2000-12-11,1.629894495010376
2000-12-12,1.629894495010376
2000-12-13,1.695236086845398
2000-12-14,1.7242766618728638
2000-12-15,1.7166531085968018
2000-12-18,1.695236086845398
2000-12-19,1.6770861148834229
2000-12-20,1.64840829372406
2000-12-21,1.622635006904602
2000-12-22,1.633525013923645
2000-12-25,1.633525013923645
2000-12-26,1.622635006904602
2000-12-27,1.644415020942688
2000-12-28,1.661839485168457
2000-12-29,1.661839485168457
2001-01-01,1.661839485168457
2001-01-02,1.717016577720642
2001-01-03,1.8041378259658813
2001-01-04,1.8113982677459717
2001-01-05,1.8150273561477661
2001-01-08,1.7928845882415771
2001-01-09,1.8306368589401245
2001-01-10,1.822288155555725
2001-01-11,1.844068169593811
2001-01-12,1.8549587726593018
2001-01-15,1.8622184991836548
2001-01-16,1.9032384157180786
2001-01-17,1.9384493827819824
2001-01-18,1.9693056344985962
2001-01-19,2.0063321590423584
2001-01-22,1.9820102453231812
2001-01-23,2.025570869445801
2001-01-24,2.0001609325408936
2001-01-25,2.0001609325408936
2001-01-26,1.972935438156128
2001-01-29,1.97475004196167
2001-01-30,1.9765653610229492
2001-01-31,1.978743076324463
2001-02-01,1.952970266342163
2001-02-02,1.952970266342163
2001-02-05,1.9457099437713623
2001-02-06,1.9678528308868408
2001-02-07,1.9642235040664673
2001-02-08,2.022304058074951
2001-02-09,2.0331945419311523
2001-02-12,2.0226664543151855
2001-02-13,2.0691323280334473
2001-02-14,2.1130549907684326
2001-02-15,2.102165699005127
2001-02-16,2.0477142333984375
2001-02-19,2.0110509395599365
2001-02-20,2.0400912761688232
2001-02-21,2.02738618850708
2001-02-22,2.0328309535980225
2001-02-23,2.0219404697418213
2001-02-26,2.0219404697418213
2001-02-27,2.0219404697418213
2001-02-28,1.9932637214660645
2001-03-01,2.029200792312622
2001-03-02,2.0509815216064453
2001-03-05,2.065502166748047
2001-03-06,2.067316770553589
2001-03-07,2.080021381378174
2001-03-08,2.080021381378174
2001-03-09,2.072761297225952
2001-03-12,1.9791057109832764
2001-03-13,1.9965306520462036
2001-03-14,1.9965306520462036
2001-03-15,1.827733039855957
2001-03-16,1.8538693189620972
2001-03-19,1.8545949459075928
2001-03-20,1.8113982677459717
2001-03-21,1.8476982116699219
2001-03-22,1.7387961149215698
2001-03-23,1.7602142095565796
2001-03-26,1.7242766618728638
2001-03-27,1.7638438940048218
2001-03-28,1.7536802291870117
2001-03-29,1.7061262130737305
2001-03-30,1.7050373554229736
2001-04-02,1.6317099332809448
2001-04-03,1.6317099332809448
2001-04-04,1.6807150840759277
2001-04-05,1.778727650642395
2001-04-06,1.844068169593811
2001-04-09,1.8556839227676392
2001-04-10,1.867664098739624
2001-04-11,1.8386235237121582
2001-04-12,1.7968778610229492
2001-04-13,1.7968778610229492
2001-04-16,1.7638438940048218
2001-04-17,1.7914323806762695
2001-04-18,1.8803684711456299
2001-04-19,1.8150273561477661
2001-04-20,1.7533172369003296
2001-04-23,1.8328150510787964
2001-04-24,1.8810948133468628
2001-04-25,1.9239294528961182
2001-04-26,1.952970266342163
2001-04-27,1.9420788288116455
2001-04-30,1.9384493827819824
2001-05-01,1.9384493827819824
2001-05-02,1.9384493827819824
2001-05-03,2.0219404697418213
2001-05-04,2.0146803855895996
2001-05-07,1.952970266342163
2001-05-08,1.9602302312850952
2001-05-09,1.9602302312850952
2001-05-10,2.080021381378174
2001-05-11,2.0509815216064453
2001-05-14,2.029200792312622
2001-05-15,2.018310785293579
2001-05-16,2.0509815216064453
2001-05-17,2.065138578414917
2001-05-18,2.1050686836242676
2001-05-21,2.1312057971954346
2001-05-22,2.1598832607269287
2001-05-23,2.167142629623413
2001-05-24,2.1417324542999268
2001-05-25,2.101802110671997
2001-05-28,2.0909128189086914
2001-05-29,2.0945425033569336
2001-05-30,2.0945425033569336
2001-05-31,2.1707732677459717
2001-06-01,2.1871087551116943
2001-06-04,2.2651548385620117
2001-06-05,2.2143337726593018
2001-06-06,2.1595194339752197
2001-06-07,2.123582363128662
2001-06-08,2.0981719493865967
2001-06-11,2.1272127628326416
2001-06-12,2.0945425033569336
2001-06-13,2.1130549907684326
2001-06-14,2.1130549907684326
2001-06-15,2.0586047172546387
2001-06-18,2.047351121902466
2001-06-19,2.072761297225952
2001-06-20,2.1090621948242188
2001-06-21,2.130479097366333
2001-06-22,2.07639217376709
2001-06-25,2.029200792312622
2001-06-26,2.0110509395599365
2001-06-27,1.9460725784301758
2001-06-28,1.9206619262695312
2001-06-29,1.9602302312850952
2001-07-02,1.9239294528961182
2001-07-03,1.8785544633865356
2001-07-04,1.8785544633865356
2001-07-05,1.8894439935684204
2001-07-06,1.8948888778686523
2001-07-09,1.8948888778686523
2001-07-10,1.944258213043213
2001-07-11,1.978743076324463
2001-07-12,1.9693056344985962
2001-07-13,1.952970266342163
2001-07-16,1.8919849395751953
2001-07-17,1.887628436088562
2001-07-18,1.8299109935760498
2001-07-19,1.8458830118179321
2001-07-20,1.9239294528961182
2001-07-23,1.962045431137085
2001-07-24,1.9420788288116455
2001-07-25,1.9638599157333374
2001-07-26,1.9377236366271973
2001-07-27,1.9420788288116455
2001-07-30,1.952970266342163
2001-07-31,1.9674904346466064
2001-08-01,1.9337306022644043
2001-08-02,1.883636236190796
2001-08-03,1.9210249185562134
2001-08-06,1.9420788288116455
2001-08-07,1.9235666990280151
2001-08-08,1.9203001260757446
2001-08-09,1.9239294528961182
2001-08-10,1.938086986541748
2001-08-13,1.9275596141815186
2001-08-14,1.952970266342163
2001-08-15,1.9714833498001099
2001-08-16,1.970757007598877
2001-08-17,1.9094089269638062
2001-08-20,1.8967039585113525
2001-08-21,1.8956153392791748
2001-08-22,1.933004379272461
2001-08-23,1.924291968345642
2001-08-24,2.0277488231658936
2001-08-27,2.0346462726593018
2001-08-28,2.0328309535980225
2001-08-29,2.029200792312622
2001-08-30,2.018310785293579
2001-08-31,1.9965306520462036
2001-09-03,1.9892709255218506
2001-09-04,2.058241367340088
2001-09-05,2.1054325103759766
2001-09-06,2.0259342193603516
2001-09-07,2.0259342193603516
2001-09-10,1.9929003715515137
2001-09-11,1.9602302312850952
2001-09-12,2.007420063018799
2001-09-13,1.887628436088562
2001-09-14,1.851328730583191
2001-09-17,2.007420063018799
2001-09-18,2.0509815216064453
2001-09-19,2.0364606380462646
2001-09-20,1.952970266342163
2001-09-21,1.9279232025146484
2001-09-24,1.9279232025146484
2001-09-25,1.7859878540039062
2001-09-26,1.771467685699463
2001-09-27,1.771467685699463
2001-09-28,1.8622184991836548
2001-10-01,1.7950624227523804
2001-10-02,1.7859878540039062
2001-10-03,1.7932473421096802
2001-10-04,1.822288155555725
2001-10-05,1.8241029977798462
2001-10-08,1.8190207481384277
2001-10-09,1.8473355770111084
2001-10-10,1.9057793617248535
2001-10-11,1.9420788288116455
2001-10-12,1.9420788288116455
2001-10-15,1.9968935251235962
2001-10-16,1.9616822004318237
2001-10-17,1.9544209241867065
2001-10-18,1.8992446660995483
2001-10-19,1.8912593126296997
2001-10-22,1.9384493827819824
2001-10-23,1.9457099437713623
2001-10-24,1.923203945159912
2001-10-25,1.9021494388580322
2001-10-26,1.9130396842956543
2001-10-29,1.8767385482788086
2001-10-30,1.851328730583191
2001-10-31,1.8839998245239258
2001-11-01,1.8476982116699219
2001-11-02,1.8476982116699219
2001-11-05,1.8404382467269897
2001-11-06,1.7950624227523804
2001-11-07,1.8150273561477661
2001-11-08,1.8749237060546875
2001-11-09,1.9634976387023926
2001-11-12,1.873471736907959
2001-11-13,1.8767385482788086
2001-11-14,1.7936111688613892
2001-11-15,1.7936111688613892
2001-11-16,1.6625654697418213
2001-11-19,1.7130228281021118
2001-11-20,1.7424265146255493
2001-11-21,1.7765491008758545
2001-11-22,1.8476982116699219
2001-11-23,1.8139384984970093
2001-11-26,1.7867140769958496
2001-11-27,1.7932473421096802
2001-11-28,1.7569472789764404
2001-11-29,1.7533172369003296
2001-11-30,1.7968778610229492
2001-12-03,1.8654853105545044
2001-12-04,1.8404382467269897
2001-12-05,1.8843613862991333
2001-12-06,1.844068169593811
2001-12-07,1.8106718063354492
2001-12-10,1.7823567390441895
2001-12-11,1.764207124710083
2001-12-12,1.758762240409851
2001-12-13,1.718468427658081
2001-12-14,1.7133866548538208
2001-12-17,1.7097561359405518
2001-12-18,1.747871994972229
2001-12-19,1.7819947004318237
2001-12-20,1.7279062271118164
2001-12-21,1.7522283792495728
2001-12-24,1.7522283792495728
2001-12-25,1.7522283792495728
2001-12-26,1.7932473421096802
2001-12-27,1.8404382467269897
2001-12-28,1.856773853302002
2001-12-31,1.856773853302002
2002-01-01,1.856773853302002
2002-01-02,1.8604037761688232
2002-01-03,1.8731085062026978
2002-01-04,1.8614927530288696
2002-01-07,1.9021494388580322
2002-01-08,1.8785544633865356
2002-01-09,1.8585879802703857
2002-01-10,1.844068169593811
2002-01-11,1.822288155555725
2002-01-14,1.7569472789764404
2002-01-15,1.7525912523269653
2002-01-16,1.7446049451828003
2002-01-17,1.7769123315811157
2002-01-18,1.776185393333435
2002-01-21,1.760576605796814
2002-01-22,1.746056318283081
2002-01-23,1.7315363883972168
2002-01-24,1.7050373554229736
2002-01-25,1.7050373554229736
2002-01-28,1.7678371667861938
2002-01-29,1.737707257270813
2002-01-30,1.73371422290802
2002-01-31,1.778727650642395
2002-02-01,1.7496869564056396
2002-02-04,1.7253656387329102
2002-02-05,1.7315363883972168
2002-02-06,1.7674744129180908
2002-02-07,1.7533172369003296
2002-02-08,1.7264548540115356
2002-02-11,1.7264548540115356
2002-02-12,1.7264548540115356
2002-02-13,1.8037742376327515
2002-02-14,1.8095824718475342
2002-02-15,1.832451581954956
2002-02-18,1.800506830215454
2002-02-19,1.8186583518981934
2002-02-20,1.8331778049468994
2002-02-21,1.844068169593811
2002-02-22,1.8839998245239258
2002-02-25,1.9170316457748413
2002-02-26,1.952970266342163
2002-02-27,2.003791093826294
2002-02-28,2.003791093826294
2002-03-01,2.1050686836242676
2002-03-04,2.1054325103759766
2002-03-05,2.0687692165374756
2002-03-06,2.028475284576416
2002-03-07,2.0509815216064453
2002-03-08,2.047351121902466
2002-03-11,2.073124885559082
2002-03-12,2.1054325103759766
2002-03-13,2.1054325103759766
2002-03-14,2.1272127628326416
2002-03-15,2.1780331134796143
2002-03-18,2.185293436050415
2002-03-19,2.1871087551116943
2002-03-20,2.167142629623413
2002-03-21,2.134472131729126
2002-03-22,2.1072471141815186
2002-03-25,2.058241367340088
2002-03-26,2.084014892578125
2002-03-27,2.1090621948242188
2002-03-28,2.0963566303253174
2002-03-29,2.0963566303253174
2002-04-01,2.1381032466888428
2002-04-02,2.1090621948242188
2002-04-03,2.078933000564575
2002-04-04,2.102165699005127
2002-04-05,2.066228151321411
2002-04-08,2.087282419204712
2002-04-09,2.025570869445801
2002-04-10,2.0295639038085938
2002-04-11,2.0219404697418213
2002-04-12,2.0048797130584717
2002-04-15,2.025570869445801
2002-04-16,2.0364606380462646
2002-04-17,2.058241367340088
2002-04-18,2.047351121902466
2002-04-19,2.0299277305603027
2002-04-22,2.0219404697418213
2002-04-23,2.0270235538482666
2002-04-24,2.049166679382324
2002-04-25,2.0077836513519287
2002-04-26,1.9638599157333374
2002-04-29,1.9965306520462036
2002-04-30,1.9936269521713257
2002-05-01,1.9936269521713257
2002-05-02,1.9239294528961182
2002-05-03,1.9743869304656982
2002-05-06,1.9275596141815186
2002-05-07,1.9239294528961182
2002-05-08,1.9602302312850952
2002-05-09,1.9384493827819824
2002-05-10,1.887628436088562
2002-05-13,1.876012921333313
2002-05-14,1.8803684711456299
2002-05-15,1.887628436088562
2002-05-16,1.9602302312850952
2002-05-17,1.9634976387023926
2002-05-20,1.9965306520462036
2002-05-21,2.0146803855895996
2002-05-22,2.0001609325408936
2002-05-23,2.043722152709961
2002-05-24,2.003791093826294
2002-05-27,2.029200792312622
2002-05-28,2.025570869445801
2002-05-29,2.0081465244293213
2002-05-30,2.0081465244293213
2002-05-31,1.9791057109832764
2002-06-03,1.9783804416656494
2002-06-04,2.0150439739227295
2002-06-05,1.9983458518981934
2002-06-06,1.958777904510498
2002-06-07,1.9420788288116455
2002-06-10,1.952970266342163
2002-06-11,1.9148541688919067
2002-06-12,1.8916224241256714
2002-06-13,1.8643964529037476
2002-06-14,1.7950624227523804
2002-06-17,1.807404637336731
2002-06-18,1.7878023386001587
2002-06-19,1.778727650642395
2002-06-20,1.671640396118164
2002-06-21,1.5623760223388672
2002-06-24,1.5917797088623047
2002-06-25,1.6698261499404907
2002-06-26,1.7551320791244507
2002-06-27,1.7968778610229492
2002-06-28,1.7732824087142944
2002-07-01,1.7424265146255493
2002-07-02,1.719557523727417
2002-07-03,1.7061262130737305
2002-07-04,1.673455834388733
2002-07-05,1.6854349374771118
2002-07-08,1.6636549234390259
2002-07-09,1.6636549234390259
2002-07-10,1.619004726409912
2002-07-11,1.6516751050949097
2002-07-12,1.6516751050949097
2002-07-15,1.619004726409912
2002-07-16,1.6229983568191528
2002-07-17,1.6589351892471313
2002-07-18,1.620819330215454
2002-07-19,1.6262649297714233
2002-07-22,1.5028433799743652
2002-07-23,1.462912678718567
2002-07-24,1.5246232748031616
2002-07-25,1.4756178855895996
2002-07-26,1.4266117811203003
2002-07-29,1.4048317670822144
2002-07-30,1.4266117811203003
2002-07-31,1.5006648302078247
2002-08-01,1.5246232748031616
2002-08-02,1.5645536184310913
2002-08-05,1.5064728260040283
2002-08-06,1.5028433799743652
2002-08-07,1.5326093435287476
2002-08-08,1.608114242553711
2002-08-09,1.633525013923645
2002-08-12,1.5681838989257812
2002-08-13,1.4846926927566528
2002-08-14,1.4665424823760986
2002-08-15,1.488322377204895
2002-08-16,1.475980281829834
2002-08-19,1.4483922719955444
2002-08-20,1.4302423000335693
2002-08-21,1.459282398223877
2002-08-22,1.4992132186889648
2002-08-23,1.4966716766357422
2002-08-26,1.5493078231811523
2002-08-27,1.5863345861434937
2002-08-28,1.5834300518035889
2002-08-29,1.5827046632766724
2002-08-30,1.597224473953247
2002-09-02,1.6008542776107788
2002-09-03,1.6084775924682617
2002-09-04,1.644415020942688
2002-09-05,1.633525013923645
2002-09-06,1.6491343975067139
2002-09-09,1.6607502698898315
2002-09-10,1.691605806350708
2002-09-11,1.7242766618728638
2002-09-12,1.7206465005874634
2002-09-13,1.7427895069122314
2002-09-16,1.7133866548538208
2002-09-17,1.6404221057891846
2002-09-18,1.598313331604004
2002-09-19,1.550033688545227
2002-09-20,1.597224473953247
2002-09-23,1.5318838357925415
2002-09-24,1.5064728260040283
2002-09-25,1.4581935405731201
2002-09-26,1.451658844947815
2002-09-27,1.3322299718856812
2002-09-30,1.3413050174713135
2002-10-01,1.4411317110061646
2002-10-02,1.4393171072006226
2002-10-03,1.481062650680542
2002-10-04,1.4828779697418213
2002-10-07,1.418625831604004
2002-10-08,1.433509349822998
2002-10-09,1.413543462753296
2002-10-10,1.3939414024353027
2002-10-11,1.3449357748031616
2002-10-14,1.2959299087524414
2002-10-15,1.2995598316192627
2002-10-16,1.2705193758010864
2002-10-17,1.3917633295059204
2002-10-18,1.4120917320251465
2002-10-21,1.4197148084640503
2002-10-22,1.4447627067565918
2002-10-23,1.5336982011795044
2002-10-24,1.5467661619186401
2002-10-25,1.5761698484420776
2002-10-28,1.561650037765503
2002-10-29,1.50356924533844
2002-10-30,1.5827046632766724
2002-10-31,1.6077513694763184
2002-11-01,1.604121446609497
2002-11-04,1.5609233379364014
2002-11-05,1.5318838357925415
2002-11-06,1.510103464126587
2002-11-07,1.5863345861434937
2002-11-08,1.5703624486923218
2002-11-11,1.5964982509613037
2002-11-12,1.5699998140335083
2002-11-13,1.535876989364624
2002-11-14,1.5772595405578613
2002-11-15,1.5772595405578613
2002-11-18,1.5935943126678467
2002-11-19,1.5866971015930176
2002-11-20,1.6197305917739868
2002-11-21,1.659298300743103
2002-11-22,1.6407850980758667
2002-11-25,1.6008542776107788
2002-11-26,1.57471764087677
2002-11-27,1.5663689374923706
2002-11-28,1.5681838989257812
2002-11-29,1.6008542776107788
2002-12-02,1.622635006904602
2002-12-03,1.6371551752090454
2002-12-04,1.629894495010376
2002-12-05,1.6117448806762695
2002-12-06,1.6150119304656982
2002-12-09,1.5928679704666138
2002-12-10,1.597224473953247
2002-12-11,1.61537504196167
2002-12-12,1.6407850980758667
2002-12-13,1.633525013923645
2002-12-16,1.629894495010376
2002-12-17,1.6407850980758667
2002-12-18,1.6375179290771484
2002-12-19,1.7242766618728638
2002-12-20,1.7678371667861938
2002-12-23,1.7700145244598389
2002-12-24,1.7700145244598389
2002-12-25,1.7700145244598389
2002-12-26,1.7387961149215698
2002-12-27,1.6934208869934082
2002-12-30,1.684346079826355
2002-12-31,1.684346079826355
2003-01-01,1.684346079826355
2003-01-02,1.7097561359405518
2003-01-03,1.7024961709976196
2003-01-06,1.7823567390441895
2003-01-07,1.741700530052185
2003-01-08,1.7496869564056396
2003-01-09,1.821925163269043
2003-01-10,1.9061418771743774
2003-01-13,1.9021494388580322
2003-01-14,1.9075944423675537
2003-01-15,1.8934369087219238
2003-01-16,1.9057793617248535
2003-01-17,1.8368079662322998
2003-01-20,1.822288155555725
2003-01-21,1.808131217956543
2003-01-22,1.711571216583252
2003-01-23,1.7213718891143799
2003-01-24,1.6375179290771484
2003-01-27,1.642600417137146
2003-01-28,1.620819330215454
2003-01-29,1.7061262130737305
2003-01-30,1.7199207544326782
2003-01-31,1.7246392965316772
2003-02-03,1.7406113147735596
2003-02-04,1.7024961709976196
2003-02-05,1.700681209564209
2003-02-06,1.649860143661499
2003-02-07,1.633525013923645
2003-02-10,1.7061262130737305
2003-02-11,1.684346079826355
2003-02-12,1.700681209564209
2003-02-13,1.6770861148834229
2003-02-14,1.6651065349578857
2003-02-17,1.6770861148834229
2003-02-18,1.6669212579727173
2003-02-19,1.649860143661499
2003-02-20,1.61537504196167
2003-02-21,1.6371551752090454
2003-02-24,1.5827046632766724
2003-02-25,1.5467661619186401
2003-02-26,1.5119184255599976
2003-02-27,1.5209932327270508
2003-02-28,1.5496704578399658
2003-03-03,1.5496704578399658
2003-03-04,1.5496704578399658
2003-03-05,1.51046621799469
2003-03-06,1.5605614185333252
2003-03-07,1.6008542776107788
2003-03-10,1.5681838989257812
2003-03-11,1.633525013923645
2003-03-12,1.6807150840759277
2003-03-13,1.6643803119659424
2003-03-14,1.673455834388733
2003-03-17,1.6661956310272217
2003-03-18,1.7279062271118164
2003-03-19,1.735166311264038
2003-03-20,1.7678371667861938
2003-03-21,1.7496869564056396
2003-03-24,1.7035856246948242
2003-03-25,1.7369823455810547
2003-03-26,1.717016577720642
2003-03-27,1.7206465005874634
2003-03-28,1.6879761219024658
2003-03-31,1.684346079826355
2003-04-01,1.7279062271118164
2003-04-02,1.7529537677764893
2003-04-03,1.7750972509384155
2003-04-04,1.7801791429519653
2003-04-07,1.7395225763320923
2003-04-08,1.6759964227676392
2003-04-09,1.673455834388733
2003-04-10,1.6818046569824219
2003-04-11,1.6825312376022339
2003-04-14,1.6807150840759277
2003-04-15,1.6988658905029297
2003-04-16,1.6807150840759277
2003-04-17,1.7242766618728638
2003-04-18,1.7242766618728638
2003-04-21,1.7242766618728638
2003-04-22,1.7496869564056396
2003-04-23,1.7663846015930176
2003-04-24,1.7453306913375854
2003-04-25,1.7206465005874634
2003-04-28,1.735166311264038
2003-04-29,1.7798160314559937
2003-04-30,1.8110347986221313
2003-05-01,1.8110347986221313
2003-05-02,1.8404382467269897
2003-05-05,1.8694785833358765
2003-05-06,1.8622184991836548
2003-05-07,1.8999708890914917
2003-05-08,1.851328730583191
2003-05-09,1.8948888778686523
2003-05-12,1.9420788288116455
2003-05-13,1.972935438156128
2003-05-14,1.9602302312850952
2003-05-15,1.9965306520462036
2003-05-16,1.9711201190948486
2003-05-19,1.9137654304504395
2003-05-20,1.9275596141815186
2003-05-21,1.9420788288116455
2003-05-22,1.931189775466919
2003-05-23,1.9348195791244507
2003-05-26,1.8894439935684204
2003-05-27,1.9344563484191895
2003-05-28,1.9460725784301758
2003-05-29,1.9137654304504395
